formula_pretty,material_id,total,e_ij_max,track_id,index,crystal_system,point_group,crystal
LiFeSiO4,mp-752925,"[[0.0, 0.0, 0.0, 0.227, -0.079, 0.0], [0.0, 0.0, 0.0, 0.079, 0.227, 0.0], [-0.259, 0.259, 0.0, 0.0, 0.0, 0.229]]",0.432404281720244,3002,0,Tetragonal,-4,Tetragonal -4
LiCu(PO3)4,mp-672966,"[[0.013, 0.038, -0.07, 0.061, 0.021, -0.004], [-0.014, 0.06, 0.013, 0.062, -0.005, 0.019], [0.139, 0.091, 0.094, -0.014, -0.041, 0.043]]",0.20264732820605,3003,0,Triclinic,1,Triclinic 1
SiO2,mp-8059,"[[0.0, 0.0, 0.0, 0.045, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.045, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.045]]",0.044543333333333,3004,0,Cubic,23,Cubic 23
AlPO4,mp-4051,"[[0.0, 0.0, 0.0, -0.371, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -2.113, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.479]]",2.11313,3005,0,Orthorhombic,222,Orthorhombic 222
Li2AlFeO4,mp-755803,"[[0.0, 0.0, 0.0, 0.115, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.028, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.216]]",0.21631,3006,0,Orthorhombic,222,Orthorhombic 222
MnSn3(PO4)4,mp-756328,"[[0.233, 0.029, 0.01, 0.0, 0.127, 0.0], [0.0, 0.0, 0.0, 0.048, 0.0, 0.053], [0.163, -0.08, 0.049, 0.0, 0.006, 0.0]]",0.306758515426557,3007,0,Monoclinic,m,Monoclinic m
NaLiSO4,mp-6783,"[[-0.06, 0.06, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.06], [0.011, 0.011, 0.041, 0.0, 0.0, 0.0]]",0.085249052612549,3008,0,Trigonal,3m,Trigonal 3m
Li2MnO2F,mp-752464,"[[0.252, -0.367, 0.236, 0.0, -0.494, 0.0], [0.0, 0.0, 0.0, -0.634, 0.0, -0.517], [-0.142, -0.101, -0.263, 0.0, 0.39, 0.0]]",0.817826038775973,3009,0,Monoclinic,m,Monoclinic m
WOF4,mp-752955,"[[-2.896, 0.028, 0.028, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.002, 0.011], [0.0, 0.0, 0.0, 0.0, 0.011, -0.002]]",2.89653043527942,3010,0,Tetragonal,4,Tetragonal 4
HoSbPt,mp-16376,"[[0.0, 0.0, 0.0, -0.345, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.345, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.345]]",0.34505,3011,0,Cubic,-43m,Cubic -43m
Cd(GaSe2)2,mp-3772,"[[0.0, 0.0, 0.0, -0.066, -0.027, 0.0], [0.0, 0.0, 0.0, 0.027, -0.066, 0.0], [0.004, -0.004, 0.0, 0.0, 0.0, -0.104]]",0.104474379045349,3012,0,Tetragonal,-4,Tetragonal -4
Zn3MoN4,mp-1246430,"[[0.0, 0.0, 0.0, 0.0, 0.897, 0.0], [0.0, 0.0, 0.0, 0.816, 0.0, 0.0], [0.959, 0.995, -1.887, 0.0, 0.0, 0.0]]",2.33915376683535,3013,0,Orthorhombic,mm2,Orthorhombic mm2
NaAg(NO2)2,mp-554048,"[[0.0, 0.0, 0.0, 0.01, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.097, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.728]]",0.727641797041981,3014,0,Orthorhombic,222,Orthorhombic 222
TlF,mp-558134,"[[-1.974, -0.129, 0.183, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.019], [0.0, 0.0, 0.0, 0.0, -0.197, 0.0]]",1.98682495416682,3015,0,Orthorhombic,mm2,Orthorhombic mm2
AgI,mp-22925,"[[0.0, 0.0, 0.0, -0.196, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.196, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.196]]",0.195816420560089,3016,0,Cubic,-43m,Cubic -43m
CaFe2(SiO3)4,mp-1171010,"[[0.0, 0.0, 0.0, 0.441, 0.0, -0.332], [-0.266, -0.347, -0.259, 0.0, 0.287, 0.0], [0.0, 0.0, 0.0, -0.251, 0.0, 0.251]]",0.654896906760916,3017,0,Monoclinic,2,Monoclinic 2
Li2Fe2SiO6,mp-753647,"[[0.0, 0.0, 0.0, 0.297, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.407, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.035]]",0.40661,3018,0,Orthorhombic,222,Orthorhombic 222
GaSe,mp-11342,"[[0.0, 0.0, 0.0, 0.0, -0.004, -0.175], [-0.175, 0.175, 0.0, -0.004, 0.0, 0.0], [-0.003, -0.003, 0.003, 0.0, 0.0, 0.0]]",0.248155911305971,3019,0,Trigonal,3m,Trigonal 3m
SiC,mp-8062,"[[0.0, 0.0, 0.0, 0.189, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.189, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.189]]",0.18939,3020,0,Cubic,-43m,Cubic -43m
Na2MgAlF7,mp-19931,"[[0.0, 0.0, 0.0, 0.0, 0.233, 0.0], [0.0, 0.0, 0.0, -0.256, 0.0, 0.0], [-0.004, -0.096, -0.207, 0.0, 0.0, 0.0]]",0.25625,3021,0,Orthorhombic,mm2,Orthorhombic mm2
TbInCu4,mp-22229,"[[0.0, 0.0, 0.0, 0.921, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.921, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.921]]",0.920553333333334,3022,0,Cubic,-43m,Cubic -43m
Zn3(PS4)2,mp-30311,"[[0.0, 0.0, 0.0, 0.0, 0.049, 0.0], [0.0, 0.0, 0.0, -0.049, 0.0, 0.0], [0.056, -0.056, 0.0, 0.0, 0.0, 0.0]]",0.079867710935021,3023,0,Tetragonal,-42m,Tetragonal -42m
Fe3H10S2NO14,mp-40778,"[[0.0, 0.0, 0.0, 0.0, -0.003, -0.051], [-0.051, 0.051, 0.0, -0.003, 0.0, 0.0], [0.095, 0.095, -0.067, 0.0, 0.0, 0.0]]",0.15069563497328,3024,0,Trigonal,3m,Trigonal 3m
Na4ReN3,mp-10419,"[[0.613, -0.629, 0.0, 0.0, 0.27, 0.0], [0.0, 0.0, 0.0, 0.648, 0.0, -0.259], [-0.243, 0.257, -0.084, 0.0, -0.038, 0.0]]",0.983861975959106,3025,0,Monoclinic,m,Monoclinic m
La2MoO6,mp-546007,"[[0.0, 0.0, 0.0, -1.021, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -1.021, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.24]]",1.02136,3026,0,Tetragonal,-42m,Tetragonal -42m
NaHg2IO2,mp-23110,"[[0.0, 0.0, 0.0, -0.06, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.06, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.06017,3027,0,Hexagonal,622,Hexagonal 622
LiMgAs,mp-12558,"[[0.0, 0.0, 0.0, 0.118, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.118, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.118]]",0.11753065296903,3028,0,Cubic,-43m,Cubic -43m
BaZnGeO4,mp-757722,"[[0.0, 0.0, 0.0, 0.088, 0.155, 0.0], [0.0, 0.0, 0.0, 0.155, -0.088, 0.0], [0.252, 0.252, 0.216, 0.0, 0.0, 0.0]]",0.4174471394081,3029,0,Hexagonal,6,Hexagonal 6
BeF2,mp-558118,"[[0.0, 0.0, 0.0, -0.11, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.11, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.1102,3030,0,Hexagonal,622,Hexagonal 622
Ag3SI,mp-22995,"[[0.131, -0.131, 0.0, -0.206, -0.074, -0.087], [-0.087, 0.087, 0.0, -0.074, 0.206, -0.131], [0.129, 0.129, 0.107, 0.0, 0.0, 0.0]]",0.312888335630869,3031,0,Trigonal,3,Trigonal 3
Ba2InBiS5,mp-864638,"[[0.06, 0.388, -0.04, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.213], [0.0, 0.0, 0.0, 0.0, 0.382, 0.0]]",0.394672673110262,3032,0,Orthorhombic,mm2,Orthorhombic mm2
MnPO4,mp-26940,"[[0.0, 0.0, 0.0, 0.052, 0.0, -0.276], [0.205, -0.041, -0.327, 0.0, -0.247, 0.0], [0.0, 0.0, 0.0, 0.008, 0.0, -0.285]]",0.45955139865447,3033,0,Monoclinic,2,Monoclinic 2
LiSnPO4,mp-757042,"[[0.0, 0.0, 0.0, 0.136, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.018, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.545]]",0.5447,3034,0,Orthorhombic,222,Orthorhombic 222
Mo(PO4)2,mp-26600,"[[0.0, 0.0, 0.0, -0.022, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.008, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.002]]",0.02227,3035,0,Orthorhombic,222,Orthorhombic 222
LiMgSb,mp-1207082,"[[0.0, 0.0, 0.0, 0.226, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.226, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.226]]",0.22596,3036,0,Cubic,-43m,Cubic -43m
Ag8GeTe6,mp-676799,"[[-0.752, -0.177, -0.357, -0.06, 0.224, 0.325], [1.0, 0.763, 1.506, 0.138, -0.549, -0.419], [0.304, 0.218, 0.098, 0.181, -0.225, -0.229]]",2.28505431005614,3037,0,Triclinic,1,Triclinic 1
Al2ZnSe4,mp-7907,"[[0.0, 0.0, 0.0, -0.067, 0.011, 0.0], [0.0, 0.0, 0.0, -0.011, -0.067, 0.0], [0.006, -0.006, 0.0, 0.0, 0.0, -0.081]]",0.081115315074507,3038,0,Tetragonal,-4,Tetragonal -4
Ba2CuGe2O7,mp-22067,"[[0.0, 0.0, 0.0, 0.009, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.389, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.389]]",0.38946,3039,0,Tetragonal,-42m,Tetragonal -42m
LaTaO4,mp-3998,"[[-2.218, 0.012, 0.725, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.975], [0.0, 0.0, 0.0, 0.0, 0.198, 0.0]]",2.33363100780736,3040,0,Orthorhombic,mm2,Orthorhombic mm2
BaV2O6,mp-18929,"[[0.0, 0.0, 0.0, 0.099, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.08, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.212]]",0.21175,3041,0,Orthorhombic,222,Orthorhombic 222
Ca3Mo2O7,mp-1376713,"[[-0.373, 0.292, 0.351, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.085], [0.0, 0.0, 0.0, 0.0, -0.031, 0.0]]",0.589764594732508,3042,0,Orthorhombic,mm2,Orthorhombic mm2
LiCrSnO4,mp-774243,"[[0.0, 0.0, 0.0, 0.029, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.029, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.02883,3043,0,Tetragonal,422,Tetragonal 422
LiGa5O8,mp-28146,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",2.82344315751433E-22,3044,0,Cubic,432,Cubic 432
Au2O3,mp-27253,"[[0.0, 0.0, 0.0, 0.0, 0.259, 0.0], [0.0, 0.0, 0.0, -0.043, 0.0, 0.0], [0.455, 0.258, 0.125, 0.0, 0.0, 0.0]]",0.537684783988596,3045,0,Orthorhombic,mm2,Orthorhombic mm2
PBrNF,mp-559366,"[[0.0, 0.0, 0.0, 0.0, 0.056, 0.0], [0.0, 0.0, 0.0, 0.006, 0.0, 0.0], [0.553, -0.165, 0.027, 0.0, 0.0, 0.0]]",0.577867220267146,3046,0,Orthorhombic,mm2,Orthorhombic mm2
TlZnPO4,mp-18168,"[[0.0, 0.0, 0.0, 0.003, 0.0, -0.012], [-0.008, 0.365, 0.219, 0.0, -0.026, 0.0], [0.0, 0.0, 0.0, -0.173, 0.0, -0.003]]",0.426377750474858,3047,0,Monoclinic,2,Monoclinic 2
Sr6CoC2N7,mp-721246,"[[0.0, 0.0, 0.0, -0.523, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.319, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.319]]",0.52268,3048,0,Orthorhombic,222,Orthorhombic 222
Ca3ReN4,mp-1030245,"[[0.493, -0.493, 0.0, 0.0, -0.422, 0.0], [0.0, 0.0, 0.0, -0.422, 0.0, -0.493], [0.16, 0.16, -0.42, 0.0, 0.0, 0.0]]",0.814589132286069,3049,0,Trigonal,3m,Trigonal 3m
TaCu3Se4,mp-4081,"[[0.0, 0.0, 0.0, 0.063, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.063, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.063]]",0.063186666666667,3050,0,Cubic,-43m,Cubic -43m
Ge(Bi3O5)4,mp-23352,"[[0.0, 0.0, 0.0, 0.98, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.98, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.98]]",0.98035721619092,3051,0,Cubic,23,Cubic 23
KZn4(SbO4)3,mp-863678,"[[-0.498, 0.498, 0.0, 0.006, -0.141, 0.252], [0.252, -0.252, 0.0, -0.141, -0.006, 0.498], [-0.095, -0.095, 0.221, 0.0, 0.0, 0.0]]",0.801530884234178,3052,0,Trigonal,3,Trigonal 3
LiCoO2,mp-753473,"[[0.0, 0.0, 0.0, 0.0, -0.638, 0.0], [0.0, 0.0, 0.0, -0.638, 0.0, 0.0], [-0.364, -0.364, -0.012, 0.0, 0.0, 0.0]]",0.638095012560238,3053,0,Hexagonal,6mm,Hexagonal 6mm
BaNb2Bi2O9,mp-555867,"[[-5.479, -1.747, -3.649, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -5.924], [0.0, 0.0, 0.0, 0.0, -5.102, 0.0]]",6.81106285440824,3054,0,Orthorhombic,mm2,Orthorhombic mm2
Na6CoO4,mp-774357,"[[0.0, 0.0, 0.0, 5.387, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 5.387, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 5.387]]",5.38655,3055,0,Cubic,-43m,Cubic -43m
NaSnP,mp-29529,"[[0.0, 0.0, 0.0, 0.0, -0.314, 0.0], [0.0, 0.0, 0.0, -0.314, 0.0, 0.0], [-0.357, -0.357, -0.18, 0.0, 0.0, 0.0]]",0.536463953215874,3056,0,Hexagonal,6mm,Hexagonal 6mm
Li2Cr3CoO8,mp-761675,"[[0.0, 0.0, 0.0, 0.0, -0.124, 0.099], [0.099, -0.099, 0.0, -0.124, 0.0, 0.0], [-0.169, -0.169, -0.182, 0.0, 0.0, 0.0]]",0.300229700562766,3057,0,Trigonal,3m,Trigonal 3m
Mg(BH4)2,mp-571156,"[[0.0, 0.0, 0.0, 0.0, 0.0, -0.027], [-0.024, -0.053, 0.018, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.035, 0.0, 0.0]]",0.060750886413286,3058,0,Orthorhombic,mm2,Orthorhombic mm2
RbSnF3,mp-998193,"[[-3.188, 0.484, -0.228, 0.272, -0.206, 0.318], [0.341, -2.762, -0.421, -0.719, 0.111, 0.027], [-0.502, -0.581, -0.088, -0.046, 0.014, 0.059]]",3.5127265179337,3059,0,Triclinic,1,Triclinic 1
Mn4Be3Si3SeO12,mp-18554,"[[0.0, 0.0, 0.0, 0.17, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.17, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.17]]",0.17034,3060,0,Cubic,-43m,Cubic -43m
Ba4Bi2O,mp-1228030,"[[0.0, 0.0, 0.0, 0.0, 0.144, 0.0], [0.0, 0.0, 0.0, 0.144, 0.0, 0.0], [-0.053, -0.053, 0.809, 0.0, 0.0, 0.0]]",0.812326640828682,3061,0,Tetragonal,4mm,Tetragonal 4mm
Ca3(FeN2)2,mp-1385807,"[[0.115, 0.047, -0.151, -0.018, -0.077, -0.081], [-0.458, 0.153, 0.257, 0.397, 0.354, 0.164], [0.203, 0.114, -0.288, -0.118, -0.266, -0.018]]",0.895843115975981,3062,0,Orthorhombic,mm2,Orthorhombic mm2
SiO2,mp-16964,"[[0.0, 0.0, 0.0, 0.0, 0.017, 0.0], [0.0, 0.0, 0.0, 0.055, 0.0, 0.0], [-0.017, 0.108, -0.027, 0.0, 0.0, 0.0]]",0.112851587024586,3063,0,Orthorhombic,mm2,Orthorhombic mm2
Hf2N2O,mp-754833,"[[0.775, -0.126, -1.65, 0.496, 0.047, -0.138], [-0.095, 0.143, 0.013, -0.353, 0.385, 0.614], [1.018, 0.213, -0.297, 0.164, -1.116, 0.433]]",2.1185055874828,3064,0,Triclinic,1,Triclinic 1
VOF3,mp-753030,"[[0.0, 0.0, 0.0, -0.115, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.288, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.284]]",0.28764,3065,0,Orthorhombic,222,Orthorhombic 222
LiZnN,mp-7575,"[[0.0, 0.0, 0.0, 0.574, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.574, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.574]]",0.573651220481523,3066,0,Cubic,-43m,Cubic -43m
GaCuTe2,mp-3839,"[[0.0, 0.0, 0.0, -0.259, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.259, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.354]]",0.354005226705271,3067,0,Tetragonal,-42m,Tetragonal -42m
N2,mp-672234,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1E-05,3068,0,Cubic,23,Cubic 23
In2TeO6,mp-504908,"[[-0.143, 0.143, 0.0, -0.118, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.118, 0.143], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.234710151431593,3069,0,Trigonal,32,Trigonal 32
TiMnO3,mp-19376,"[[0.0, 0.0, 0.0, 0.0, 2.486, -1.188], [-1.188, 1.188, 0.0, 2.486, 0.0, 0.0], [1.446, 1.446, 3.216, 0.0, 0.0, 0.0]]",3.8105945112149,3070,0,Trigonal,3m,Trigonal 3m
Ag3SI,mp-632480,"[[-0.585, 0.543, 0.438, -0.035, -0.346, 0.074], [0.057, 0.327, -0.243, 0.663, -0.064, 0.173], [0.067, -0.38, -0.183, 0.006, 0.02, -0.112]]",1.04821862506141,3071,0,Triclinic,1,Triclinic 1
Na3Mo(OF)3,mp-18753,"[[-0.014, 0.014, 0.0, 0.036, 0.217, -0.047], [-0.047, 0.047, 0.0, 0.217, -0.036, 0.014], [0.071, 0.071, 0.559, 0.0, 0.0, 0.0]]",0.567632843306305,3072,0,Trigonal,3,Trigonal 3
Li7Mn(OF)3,mp-760307,"[[-0.221, 0.104, -0.086, -0.03, 0.173, 0.035], [-0.253, 0.114, -0.054, 0.092, -0.091, 0.201], [-0.104, 0.019, 0.123, -0.01, -0.181, 0.067]]",0.436964599900783,3073,0,Triclinic,1,Triclinic 1
Er2Be2GeO7,mp-14420,"[[0.0, 0.0, 0.0, 0.223, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.35, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.35]]",0.349745,3074,0,Tetragonal,-42m,Tetragonal -42m
TiNiO3,mp-850194,"[[0.0, 0.0, 0.0, 0.0, 2.584, -0.987], [-0.987, 0.987, 0.0, 2.584, 0.0, 0.0], [1.088, 1.088, 1.875, 0.0, 0.0, 0.0]]",2.93694695475066,3075,0,Trigonal,3m,Trigonal 3m
Sm2Ge2O7,mp-772840,"[[0.0, 0.0, 0.0, -0.065, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.065, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.064755,3076,0,Tetragonal,422,Tetragonal 422
Zn(InSe2)2,mp-22607,"[[0.0, 0.0, 0.0, 0.106, 0.06, 0.0], [0.0, 0.0, 0.0, -0.06, 0.106, 0.0], [0.034, -0.034, 0.0, 0.0, 0.0, 0.134]]",0.142521084396096,3077,0,Tetragonal,-4,Tetragonal -4
LiZnAs,mp-9124,"[[0.0, 0.0, 0.0, 0.786, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.786, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.786]]",0.785648190084019,3078,0,Cubic,-43m,Cubic -43m
Mg9Sn5,mp-31503,"[[-0.012, 0.012, 0.0, 0.0, -0.061, -0.014], [-0.014, 0.014, 0.0, -0.061, 0.0, 0.012], [-0.053, -0.053, -0.555, 0.0, 0.0, 0.0]]",0.560534005768508,3079,0,Trigonal,3,Trigonal 3
LiCoSiO4,mp-752623,"[[0.0, 0.0, 0.0, 0.575, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.575, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.574605,3080,0,Hexagonal,622,Hexagonal 622
Li7RuO6,mp-37839,"[[0.294, 0.262, -0.117, 0.075, 0.144, -0.149], [-0.326, -0.06, 0.176, 0.063, -0.119, 0.139], [0.05, 0.067, 0.04, 0.129, 0.08, -0.113]]",0.615063539347659,3081,0,Triclinic,1,Triclinic 1
Ca3V2O7,mp-1370470,"[[-1.258, 0.602, 0.16, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.027], [0.0, 0.0, 0.0, 0.0, -0.091, 0.0]]",1.40356751561868,3082,0,Orthorhombic,mm2,Orthorhombic mm2
NbOF3,mp-760762,"[[0.0, 0.0, 0.0, 0.259, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.321, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.418]]",0.41778,3083,0,Orthorhombic,222,Orthorhombic 222
Te2SO7,mp-4906,"[[0.0, 0.0, 0.0, 0.0, -0.013, 0.0], [0.0, 0.0, 0.0, 0.02, 0.0, 0.0], [-0.373, -0.746, -0.059, 0.0, 0.0, 0.0]]",0.835689728667285,3084,0,Orthorhombic,mm2,Orthorhombic mm2
Ni(HO)2,mp-625074,"[[0.0, 0.0, 0.0, 0.249, 0.0, 0.24], [0.315, 0.96, 0.444, 0.0, 0.564, 0.0], [0.0, 0.0, 0.0, 0.46, 0.0, 0.27]]",1.23915792364006,3085,0,Monoclinic,2,Monoclinic 2
SiC,mp-7140,"[[0.0, 0.0, 0.0, 0.0, 0.027, 0.0], [0.0, 0.0, 0.0, 0.027, 0.0, 0.0], [-0.109, -0.109, 0.276, 0.0, 0.0, 0.0]]",0.316063544876663,3086,0,Hexagonal,6mm,Hexagonal 6mm
VSbRu,mp-31455,"[[0.0, 0.0, 0.0, 2.104, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 2.104, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 2.104]]",2.10362588142194,3087,0,Cubic,-43m,Cubic -43m
VBO4,mp-754594,"[[0.0, 0.0, 0.0, -0.048, -0.09, 0.0], [0.0, 0.0, 0.0, 0.09, -0.048, 0.0], [0.071, -0.071, 0.0, 0.0, 0.0, 0.003]]",0.101891552397635,3088,0,Tetragonal,-4,Tetragonal -4
BeO,mp-2542,"[[0.0, 0.0, 0.0, 0.0, 0.002, 0.0], [0.0, 0.0, 0.0, 0.002, 0.0, 0.0], [-0.115, -0.115, 0.196, 0.0, 0.0, 0.0]]",0.25456488092431,3089,0,Hexagonal,6mm,Hexagonal 6mm
ZnS,mp-560588,"[[0.0, 0.0, 0.0, 0.0, -0.056, 0.0], [0.0, 0.0, 0.0, -0.056, 0.0, 0.0], [-0.061, -0.061, 0.083, 0.0, 0.0, 0.0]]",0.119699142918835,3090,0,Hexagonal,6mm,Hexagonal 6mm
Zn4P6SN12,mp-15833,"[[0.0, 0.0, 0.0, 0.427, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.427, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.427]]",0.426626167442199,3091,0,Cubic,-43m,Cubic -43m
SbO2F,mp-752561,"[[0.037, -0.158, 0.059, 0.0, -0.083, 0.0], [0.0, 0.0, 0.0, 0.221, 0.0, -0.238], [-0.568, -0.019, 0.496, 0.0, -0.362, 0.0]]",0.837965404687157,3092,0,Monoclinic,m,Monoclinic m
NaFeP2O7,mp-752506,"[[0.0, 0.0, 0.0, -0.095, 0.0, -0.148], [-0.102, -0.44, -0.374, 0.0, -0.049, 0.0], [0.0, 0.0, 0.0, -0.176, 0.0, -0.061]]",0.588362507218126,3093,0,Monoclinic,2,Monoclinic 2
FeBiO3,mp-23501,"[[0.0, 0.0, 0.0, 0.0, -2.399, 1.22], [1.22, -1.22, 0.0, -2.399, 0.0, 0.0], [-2.279, -2.279, -2.954, 0.0, 0.0, 0.0]]",4.37209139161124,3094,0,Trigonal,3m,Trigonal 3m
LiGaS2,mp-3647,"[[0.0, 0.0, 0.0, 0.0, -0.12, 0.0], [0.0, 0.0, 0.0, -0.067, 0.0, 0.0], [-0.106, -0.149, 0.192, 0.0, 0.0, 0.0]]",0.265807678782988,3095,0,Orthorhombic,mm2,Orthorhombic mm2
KSO3,mp-541581,"[[0.015, -0.015, 0.0, 0.06, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.06, -0.015], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.063985172021097,3096,0,Trigonal,32,Trigonal 32
LiInSe2,mp-20187,"[[0.0, 0.0, 0.0, -0.068, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.068, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.081]]",0.081448958114883,3097,0,Tetragonal,-42m,Tetragonal -42m
MgTe(H4O3)3,mp-23888,"[[0.115, -0.115, 0.0, 0.043, -0.072, -0.054], [-0.054, 0.054, 0.0, -0.072, -0.043, -0.115], [-0.121, -0.121, 0.586, 0.0, 0.0, 0.0]]",0.610746169070657,3098,0,Trigonal,3,Trigonal 3
VZn2P2O9,mp-556898,"[[0.0, 0.0, 0.0, 0.0, 0.519, 0.0], [0.0, 0.0, 0.0, 0.519, 0.0, 0.0], [0.151, 0.151, 0.144, 0.0, 0.0, 0.0]]",0.518815,3099,0,Tetragonal,4mm,Tetragonal 4mm
Sr2SnS4,mp-30294,"[[0.0, 0.0, 0.0, 0.0, 0.619, 0.0], [0.0, 0.0, 0.0, -0.234, 0.0, 0.0], [0.409, -0.053, -0.389, 0.0, 0.0, 0.0]]",0.61852,3100,0,Orthorhombic,mm2,Orthorhombic mm2
