NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,track_id
4.0,0.6296425209132654,0.5709933938797089,0.544880830985156,0.5399791808690175,0.5386610879690386,15.384615384615387,49.0,9.88165680473373,56.0,7.0,7.0,69.76923076923077,73.0,18.23668639053254,82.0,9.0,82.0,33.58628846153846,123.3203,24.470811242603546,137.327,14.0067,14.0067,768.3346153846155,1735.95,759.5372781065089,1799.0,63.05,63.05,12.76923076923077,13.0,3.159763313609467,15.0,2.0,15.0,2.8461538461538463,4.0,0.9112426035502958,6.0,2.0,2.0,103.53846153846153,144.0,35.0414201183432,215.0,71.0,71.0,2.3838461538461537,2.15,0.7066272189349113,3.04,0.89,3.04,2.0,0.0,0.0,2.0,2.0,2.0,2.230769230769231,3.0,0.8284023668639053,3.0,0.0,3.0,0.07692307692307693,1.0,0.14201183431952663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3076923076923075,3.0,0.7455621301775148,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8461538461538463,4.0,0.8757396449704142,4.0,0.0,3.0,0.6923076923076923,9.0,1.2781065088757397,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5384615384615383,9.0,1.1242603550295858,9.0,0.0,3.0,21.622788461538462,48.821250000000006,8.10914201183432,63.59,14.76875,14.76875,3.703923076923077,6.437,2.943313609467456,6.437,0.0,6.437,0.0,0.0,0.0,0.0,0.0,0.0,206.84615384615384,35.0,15.810650887573964,229.0,194.0,194.0,0.4642857142857143,0.5178571428571429,0.01785714285714286,0.0,1.0,0.6851393125352938,0.2114672122568915,2523.0
3.0,0.6982859770789643,0.6532287409684719,0.6382007139823439,0.6366048902847958,0.6363769379673794,13.545454545454545,18.0,6.793388429752065,26.0,8.0,9.0,82.0909090909091,38.0,14.77685950413223,93.0,55.0,93.0,28.774838399999997,39.8456,14.76554269090909,55.845,15.9994,18.9984032,532.9363636363636,1757.5,697.1256198347106,1811.0,53.5,53.5,14.454545454545455,9.0,3.5206611570247928,17.0,8.0,17.0,2.5454545454545454,2.0,0.793388429752066,4.0,2.0,2.0,78.27272727272728,75.0,29.305785123966942,132.0,57.0,57.0,3.3445454545454547,2.15,0.8261157024793386,3.98,1.83,3.98,2.0,0.0,0.0,2.0,2.0,2.0,3.5454545454545454,5.0,1.9338842975206612,5.0,0.0,5.0,1.6363636363636362,6.0,2.380165289256198,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.181818181818182,2.0,0.4462809917355371,8.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818181,2.0,0.44628099173553726,2.0,0.0,1.0,1.0909090909090908,4.0,1.586776859504132,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9090909090909092,3.0,1.15702479338843,4.0,1.0,1.0,9.931590909090907,1.625,0.4354958677685946,10.73,9.105,9.7075,1.2536363636363637,1.97,0.9117355371900826,1.97,0.0,1.97,0.5756353090909091,2.1106628,0.8372877223140496,2.1106628,0.0,0.0,73.0909090909091,217.0,85.04132231404958,229.0,12.0,15.0,0.27848101265822783,0.4936708860759494,0.22784810126582278,0.0,1.0,0.6851393125352938,0.26960058664401776,264.0
3.0,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,17.200000000000003,50.0,15.520000000000001,56.0,6.0,8.0,69.39999999999999,78.0,24.160000000000004,87.0,9.0,87.0,39.46718,125.3163,39.143927999999995,137.327,12.0107,15.9994,997.48,3768.2,1131.2160000000001,3823.0,54.8,54.8,12.8,14.0,4.319999999999999,16.0,2.0,16.0,2.8,4.0,1.2799999999999998,6.0,2.0,2.0,97.80000000000001,149.0,46.88000000000001,215.0,66.0,66.0,2.7520000000000002,2.55,0.8256,3.44,0.89,3.44,2.0,0.0,0.0,2.0,2.0,2.0,2.8,4.0,1.44,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.0,1.44,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.8,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.8,4.0,0.0,2.0,19.309,57.95,17.712400000000002,63.59,5.64,9.105,0.8992000000000001,4.496,1.43872,4.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.80000000000001,217.0,95.75999999999999,229.0,12.0,12.0,0.4166666666666667,0.5833333333333334,0.0,0.0,1.0,0.8032113561415081,0.2757166343739263,2695.0
4.0,0.6226998490772391,0.5802211572065257,0.5717630011765807,0.5714435176409307,0.5714287349153866,10.285714285714285,29.0,6.20408163265306,32.0,3.0,8.0,71.42857142857142,86.0,20.122448979591844,87.0,1.0,87.0,22.055657142857143,65.699,14.452669387755101,72.64,6.941,15.9994,604.6128571428571,2293.2,671.4783673469387,2348.0,54.8,54.8,13.142857142857142,15.0,3.5102040816326534,16.0,1.0,16.0,2.2857142857142856,2.0,0.4897959183673468,4.0,2.0,2.0,85.14285714285714,62.0,22.20408163265306,128.0,66.0,66.0,2.684285714285714,2.46,0.863673469387755,3.44,0.98,3.44,1.857142857142857,1.0,0.24489795918367357,2.0,1.0,2.0,2.714285714285714,4.0,1.4693877551020407,4.0,0.0,4.0,1.4285714285714284,10.0,2.4489795918367343,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,2.2857142857142856,14.0,1.0,6.0,0.14285714285714285,1.0,0.24489795918367346,1.0,0.0,0.0,2.4285714285714284,5.0,1.1836734693877549,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571428571428571,4.0,1.1020408163265305,5.0,1.0,2.0,11.8844047619,15.8325,4.522721088428571,23.005,7.1725,9.105,0.2724285714285714,1.524,0.38918367346938776,1.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.42857142857143,217.0,95.34693877551018,229.0,12.0,12.0,0.3095238095238095,0.45238095238095233,0.23809523809523805,0.0,1.0,0.7797297329475583,0.27540650821154433,2112.0
3.0,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,3.5,6.0,1.75,7.0,1.0,3.0,44.0,91.0,43.0,92.0,1.0,1.0,7.2241599999999995,12.99876,3.39127,14.0067,1.00794,6.941,246.10999999999999,439.68,207.57999999999998,453.69,14.01,453.69,4.5,14.0,5.25,15.0,1.0,1.0,1.75,1.0,0.375,2.0,1.0,2.0,89.5,97.0,38.5,128.0,31.0,128.0,1.8,2.06,0.8200000000000001,3.04,0.98,0.98,1.25,1.0,0.375,2.0,1.0,1.0,0.75,3.0,1.125,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.5,5.0,1.0,1.0,0.75,1.0,0.375,1.0,0.0,1.0,0.75,3.0,1.125,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.75,3.0,1.0,1.0,13.642604166649999,9.978333333299998,3.513802083325,16.5933333333,6.615,16.5933333333,3.5725,7.853,3.5725,7.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.5,35.0,17.5,229.0,194.0,229.0,0.625,0.375,0.0,0.0,1.0,0.6538558596267213,0.26135731186699457,2750.0
3.0,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,24.285714285714285,67.0,15.918367346938773,80.0,13.0,16.0,81.28571428571428,17.0,7.673469387755103,88.0,71.0,88.0,54.68758245714285,173.6084614,41.6864050122449,200.59,26.9815386,32.065,522.1,699.1500000000001,235.06857142857143,933.47,234.32,388.36,14.57142857142857,4.0,1.63265306122449,16.0,12.0,16.0,3.4285714285714284,3.0,0.7346938775510203,6.0,3.0,3.0,113.42857142857143,27.0,9.63265306122449,132.0,105.0,105.0,2.2199999999999998,0.97,0.4114285714285715,2.58,1.61,2.58,2.0,0.0,0.0,2.0,2.0,2.0,2.571428571428571,4.0,1.6326530612244898,4.0,0.0,4.0,1.4285714285714284,10.0,2.448979591836734,10.0,0.0,0.0,2.0,14.0,3.4285714285714284,14.0,0.0,0.0,8.0,23.0,5.142857142857142,26.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571428571428571,5.0,1.387755102040816,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571428571428571,5.0,1.387755102040816,5.0,0.0,2.0,23.049298029557143,9.306874999999998,3.7538845883183662,25.786875,16.48,25.786875,1.2582857142857142,2.202,1.0785306122448977,2.202,0.0,2.202,0.0,0.0,0.0,0.0,0.0,0.0,127.99999999999999,155.0,66.28571428571428,225.0,70.0,70.0,0.25,0.3214285714285714,0.17857142857142855,0.25,1.0,0.20960700880260708,0.08465800218031586,1678.0
5.0,0.6007884366082042,0.5537234612678436,0.5400286564137603,0.5386658627803683,0.538472794045879,11.384615384615385,32.0,4.650887573964497,38.0,6.0,8.0,60.23076923076923,85.0,34.91124260355029,87.0,2.0,87.0,23.966889987692305,75.6093,10.870766465325442,87.62,12.0107,15.9994,514.3469230769231,3768.2,591.4317159763314,3823.0,54.8,54.8,11.23076923076923,15.0,6.142011834319527,16.0,1.0,16.0,2.5384615384615383,3.0,0.6627218934911243,5.0,2.0,2.0,102.92307692307693,129.0,43.905325443786985,195.0,66.0,66.0,2.5046153846153847,2.51,1.0143195266272187,3.44,0.93,3.44,1.7692307692307692,1.0,0.3550295857988166,2.0,1.0,2.0,2.5384615384615383,4.0,1.6449704142011834,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.307692307692308,5.0,1.9289940828402365,6.0,1.0,6.0,0.23076923076923078,1.0,0.3550295857988166,1.0,0.0,0.0,1.6153846153846154,4.0,0.9940828402366865,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8461538461538463,4.0,0.6745562130177516,4.0,0.0,2.0,17.992710622700002,48.589999999999996,11.471797689476924,54.23,5.64,9.105,0.4708461538461539,4.496,0.7968165680473374,4.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.69230769230771,227.0,99.62130177514794,229.0,2.0,12.0,0.4107142857142857,0.5892857142857143,0.0,0.0,1.0,0.792997622442975,0.34246842108450704,1182.0
3.0,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,26.0,31.0,11.5,34.0,3.0,34.0,65.75,88.0,32.375,89.0,1.0,89.0,59.94565,72.01899999999999,26.502324999999995,78.96,6.941,78.96,632.9225,636.31,228.53875,1090.0,453.69,494.0,12.0,15.0,5.5,16.0,1.0,16.0,3.5,2.0,0.75,4.0,2.0,4.0,121.75,9.0,3.125,128.0,119.0,120.0,2.065,1.5699999999999998,0.5425,2.55,0.98,2.55,1.75,1.0,0.375,2.0,1.0,2.0,2.75,4.0,1.375,4.0,0.0,4.0,7.5,10.0,3.75,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,5.5,16.0,1.0,16.0,0.25,1.0,0.375,1.0,0.0,0.0,1.75,3.0,0.875,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,3.0,1.0,2.0,22.652083333325002,9.326666666700003,3.267916666675001,25.92,16.5933333333,25.92,0.3995,0.799,0.3995,0.799,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,105.75,215.0,91.75,229.0,14.0,14.0,0.14583333333333334,0.22916666666666666,0.625,0.0,1.0,0.4600209843034051,0.161207192688605,2199.0
3.0,0.58309518948453,0.4904868131524017,0.43231010741160075,0.41375264851697363,0.40429181773405376,55.8,40.0,13.919999999999998,79.0,39.0,51.0,57.400000000000006,73.0,27.24,85.0,12.0,85.0,134.4657257,108.06071899999999,37.50050598,196.966569,88.90585,121.76,1302.411,895.22,318.90479999999997,1799.0,903.78,903.78,10.2,12.0,4.32,15.0,3.0,15.0,5.3,1.0,0.41999999999999993,6.0,5.0,5.0,153.39999999999998,54.0,21.959999999999987,190.0,136.0,139.0,1.948,1.32,0.43679999999999997,2.54,1.22,2.05,1.7,1.0,0.42000000000000004,2.0,1.0,2.0,1.2000000000000002,3.0,1.4400000000000002,3.0,0.0,3.0,7.3,9.0,3.78,10.0,1.0,10.0,4.2,14.0,5.880000000000001,14.0,0.0,0.0,14.4,22.0,6.84,25.0,3.0,15.0,0.3,1.0,0.42,1.0,0.0,0.0,1.2000000000000002,3.0,1.4400000000000002,3.0,0.0,3.0,2.6999999999999997,9.0,3.78,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,8.0,2.88,9.0,1.0,3.0,27.3435,15.665000000000003,6.386100000000001,32.365,16.7,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.1,59.0,20.880000000000003,225.0,166.0,166.0,0.11805555555555557,0.08333333333333336,0.5069444444444445,0.2916666666666667,1.0,0.3531235752378702,0.11551486619943792,633.0
3.0,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,10.666666666666664,52.0,14.111111111111109,53.0,1.0,1.0,91.0,14.0,3.0,96.0,82.0,92.0,24.157155,125.89653,34.24910499999999,126.90447,1.00794,1.00794,84.32333333333332,372.84000000000003,100.8422222222222,386.85,14.01,14.01,6.0,16.0,6.666666666666666,17.0,1.0,1.0,1.8333333333333333,4.0,1.1111111111111112,5.0,1.0,1.0,55.66666666666666,108.0,32.888888888888886,139.0,31.0,31.0,2.416666666666667,0.8399999999999999,0.28888888888888886,3.04,2.2,2.2,1.3333333333333333,1.0,0.44444444444444436,2.0,1.0,1.0,1.3333333333333333,5.0,1.7777777777777777,5.0,0.0,0.0,1.6666666666666665,10.0,2.7777777777777777,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,16.0,4.444444444444445,17.0,1.0,1.0,0.6666666666666666,1.0,0.4444444444444445,1.0,0.0,1.0,0.6666666666666666,3.0,0.8888888888888888,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.5555555555555555,3.0,1.0,1.0,14.040624999999999,36.4,9.900833333333331,43.015,6.615,6.615,6.485166666666666,6.7909999999999995,1.8237777777777777,7.853,1.062,7.853,0.0,0.0,0.0,0.0,0.0,0.0,172.33333333333331,130.0,36.11111111111112,194.0,64.0,194.0,0.3076923076923077,0.3076923076923077,0.3846153846153846,0.0,1.0,0.16171739677576646,0.04935701844021288,2762.0
3.0,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,32.0,64.0,26.666666666666664,72.0,8.0,32.0,73.33333333333333,43.0,18.88888888888889,88.0,45.0,73.33333333333333,75.51813333333334,162.4906,68.64791111111111,178.49,15.9994,75.51813333333334,983.0533333333333,2451.2,1015.2977777777778,2506.0,54.8,983.0533333333334,12.0,12.0,5.333333333333333,16.0,4.0,12.0,3.6666666666666665,4.0,1.5555555555555554,6.0,2.0,3.6666666666666665,115.33333333333333,109.0,39.77777777777777,175.0,66.0,115.33333333333333,2.44,2.1399999999999997,0.76,3.44,1.3,2.44,2.0,0.0,0.0,2.0,2.0,2.0,2.6666666666666665,4.0,1.7777777777777777,4.0,0.0,2.6666666666666665,0.6666666666666666,2.0,0.888888888888889,2.0,0.0,0.6666666666666666,4.666666666666666,14.0,6.222222222222221,14.0,0.0,4.666666666666667,10.0,12.0,5.333333333333333,18.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.8888888888888888,2.0,0.0,1.3333333333333333,2.6666666666666665,8.0,3.555555555555556,8.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,3.9999999999999996,6.0,2.666666666666666,8.0,2.0,4.0,19.030624999999997,16.681874999999998,6.617083333333333,25.786875,9.105,19.030625,0.734,2.202,0.9786666666666666,2.202,0.0,0.734,0.0,0.0,0.0,0.0,0.0,0.0,91.99999999999999,182.0,67.99999999999999,194.0,12.0,92.0,0.2,0.26666666666666666,0.06666666666666667,0.4666666666666666,1.0,0.6817442582266291,0.26369802143444104,1254.0
4.0,0.6102464716355739,0.5486122190057469,0.5253787006742677,0.5223533377487499,0.5217909419330277,11.73913043478261,12.0,3.9017013232514177,20.0,8.0,8.0,69.47826086956522,81.0,21.731568998109637,88.0,7.0,87.0,23.75039267826087,24.0786,8.087992359924385,40.078,15.9994,15.9994,482.90347826086963,1060.2,454.9378449905482,1115.0,54.8,54.8,12.782608695652174,14.0,3.7504725897920608,16.0,2.0,16.0,2.652173913043478,2.0,0.6805293005671077,4.0,2.0,2.0,101.17391304347825,110.0,36.703213610586005,176.0,66.0,66.0,2.5008695652173913,2.44,0.9868431001890359,3.44,1.0,3.44,2.0,0.0,0.0,2.0,2.0,2.0,2.5217391304347827,4.0,1.6710775047258979,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.521739130434782,4.0,1.6710775047258979,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4347826086956523,5.0,1.338374291115312,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4347826086956523,5.0,1.338374291115312,5.0,0.0,2.0,16.73942934782609,28.665000000000003,8.10171550094518,37.77,9.105,9.105,0.0957391304347826,2.202,0.1831531190926276,2.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.13043478260869,213.0,102.49527410207939,225.0,12.0,12.0,0.44230769230769224,0.5576923076923076,0.0,0.0,1.0,0.7742664595807831,0.32237270045704947,2095.0
4.0,0.5863019699779287,0.524792056726051,0.5032770731958376,0.5005648371679647,0.5000489019641984,27.5,22.0,7.25,34.0,12.0,34.0,78.75,25.0,10.25,89.0,64.0,89.0,61.9153125,54.654999999999994,17.86003125,78.96,24.305,78.96,912.6925,1193.0,418.6925,1687.0,494.0,494.0,12.75,14.0,3.5625,16.0,2.0,16.0,3.75,1.0,0.375,4.0,3.0,4.0,124.5,30.0,7.875,141.0,111.0,120.0,2.15125,1.2399999999999998,0.39874999999999994,2.55,1.31,2.55,1.75,1.0,0.375,2.0,1.0,2.0,2.25,4.0,1.75,4.0,0.0,4.0,7.5,10.0,3.75,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,14.0,4.5,16.0,2.0,16.0,0.25,1.0,0.375,1.0,0.0,0.0,1.5,4.0,1.125,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,4.0,0.8125,4.0,0.0,2.0,21.14375,14.850000000000001,5.2128125,25.92,11.07,25.92,0.49612500000000004,0.799,0.37209375,0.799,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,115.875,213.0,101.875,227.0,14.0,14.0,0.15217391304347827,0.1956521739130435,0.6521739130434783,0.0,1.0,0.31914097090807514,0.08529554374511845,1108.0
2.0,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,21.0,16.0,6.0,33.0,17.0,17.0,91.5,10.0,3.75,94.0,84.0,94.0,45.32015,39.468599999999995,14.800724999999996,74.9216,35.453,35.453,401.2,918.4,344.4,1090.0,171.6,171.6,16.5,2.0,0.75,17.0,15.0,17.0,3.25,1.0,0.375,4.0,3.0,3.0,106.25,17.0,6.375,119.0,102.0,102.0,2.915,0.98,0.36750000000000005,3.16,2.18,3.16,2.0,0.0,0.0,2.0,2.0,2.0,4.5,2.0,0.75,5.0,3.0,5.0,2.5,10.0,3.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,3.0,15.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.75,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.75,3.0,1.0,1.0,23.916874999999997,2.322499999999998,0.8709375000000001,24.4975,22.175,24.4975,1.8697499999999998,2.493,0.934875,2.493,0.0,2.493,0.0,0.0,0.0,0.0,0.0,0.0,89.5,102.0,38.25,166.0,64.0,64.0,0.2222222222222222,0.5,0.2777777777777778,0.0,1.0,0.21345079778654508,0.0800440491699544,1541.0
3.0,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,19.5,48.0,17.75,55.0,7.0,8.0,65.25,82.0,30.125,87.0,5.0,87.0,44.727737975,118.89875190000001,44.0888569625,132.9054519,14.0067,15.9994,118.56,246.78999999999996,91.51499999999999,301.59,54.8,54.8,12.0,15.0,5.5,16.0,1.0,16.0,3.0,4.0,1.5,6.0,2.0,2.0,111.75,178.0,66.125,244.0,66.0,66.0,2.6775,2.65,0.9437499999999999,3.44,0.79,3.44,1.75,1.0,0.375,2.0,1.0,2.0,2.75,4.0,1.375,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,1.75,6.0,1.0,6.0,0.25,1.0,0.375,1.0,0.0,0.0,1.75,3.0,0.875,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,3.0,1.0,2.0,37.1859375,106.66,39.289531249999996,115.765,9.105,9.105,1.60925,6.437,2.413875,6.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.75,217.0,99.75,229.0,12.0,12.0,0.3888888888888889,0.6111111111111112,0.0,0.0,1.0,0.8272007909708047,0.3063449689928935,1684.0
3.0,0.6249653730019956,0.5575797813814675,0.5306124305825947,0.5270235220050249,0.5263726786420478,11.421052631578947,22.0,7.146814404432133,25.0,3.0,8.0,59.68421052631578,86.0,28.753462603878113,87.0,1.0,87.0,24.339380263157892,47.997045,16.10456038781163,54.938045,6.941,15.9994,524.0926315789474,1464.2,523.6354570637119,1519.0,54.8,54.8,10.473684210526315,15.0,5.817174515235457,16.0,1.0,16.0,2.526315789473684,2.0,0.7756232686980609,4.0,2.0,2.0,98.26315789473684,73.0,33.961218836565095,139.0,66.0,66.0,2.424736842105263,2.46,1.068698060941828,3.44,0.98,3.44,1.789473684210526,1.0,0.3324099722991691,2.0,1.0,2.0,2.1052631578947367,4.0,1.9944598337950137,4.0,0.0,4.0,1.3157894736842104,5.0,1.939058171745152,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2105263157894735,6.0,1.7728531855955678,7.0,1.0,6.0,0.21052631578947367,1.0,0.33240997229916897,1.0,0.0,0.0,1.0526315789473684,2.0,0.9972299168975068,2.0,0.0,2.0,1.3157894736842104,5.0,1.939058171745152,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.578947368421052,4.0,1.274238227146814,5.0,1.0,2.0,11.045329703563157,7.488333333299998,2.336001528310248,16.5933333333,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,8.161070780394736E-5,3.10120689655E-4,1.20268411500554E-4,3.10120689655E-4,0.0,0.0,111.63157894736841,217.0,104.8753462603878,229.0,12.0,12.0,0.3434343434343434,0.40404040404040403,0.2525252525252525,0.0,0.0,0.7797297329475583,0.34503432182558386,1639.0
