formula_pretty,material_id,total,e_ij_max,track_id,index,crystal_system,point_group
AsH6NO4,mp-707339,"[[0.0, 0.0, 0.0, -0.104, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.014, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.325]]",0.32533999999999996,107,0,Orthorhombic,222
Li4SiO4,mp-35822,"[[-0.234, 0.22, -0.368, 0.057, -0.185, 0.039], [0.225, -0.546, 0.16, 0.114, 0.207, -0.038], [-0.403, 0.007, 0.111, 0.0, -0.215, 0.032]]",0.826902622157158,108,0,Triclinic,1
Lu2Sb2O7,mp-755867,"[[1.009, 0.558, 0.586, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.135], [0.0, 0.0, 0.0, 0.0, -0.38, 0.0]]",1.292848175541119,109,0,Orthorhombic,mm2
KP(HO2)2,mp-23959,"[[0.0, 0.0, 0.0, 0.0, 0.015, 0.0], [0.0, 0.0, 0.0, -0.041, 0.0, 0.0], [-0.07, -0.112, 0.105, 0.0, 0.0, 0.0]]",0.1687028811253679,110,0,Orthorhombic,mm2
NbSbO4,mp-3491,"[[0.0, 0.0, 0.0, 0.0, 0.0, -0.133], [4.437, 0.362, 6.753, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.658, 0.0, 0.0]]",8.088503480786787,111,0,Orthorhombic,mm2
Cs3SbS3,mp-1193894,"[[0.0, 0.0, 0.0, 0.101, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.101, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.101]]",0.10118000000000003,112,0,Cubic,23
HCN,mp-644385,"[[0.757, -0.016, -0.016, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.068], [0.0, 0.0, 0.0, 0.0, -0.068, 0.0]]",0.7574848320593619,113,0,Tetragonal,4mm
InAgTe2,mp-22386,"[[0.0, 0.0, 0.0, 0.067, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.067, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.148]]",1.148328668621123,114,0,Tetragonal,-42m
Ca2SnS4,mp-866580,"[[-0.148, 0.148, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.148], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.2098198009692062,115,0,Hexagonal,-6m2
K2NaVOF5,mp-39843,"[[0.0, 0.0, 0.0, 0.0, -0.052, 0.0], [0.0, 0.0, 0.0, -0.052, 0.0, 0.0], [0.073, 0.073, 0.528, 0.0, 0.0, 0.0]]",0.5384404430389681,116,0,Tetragonal,4mm
KHCN2,mp-24625,"[[0.0, 0.0, 0.0, -0.197, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.194, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.093]]",0.19724999999999998,117,0,Orthorhombic,222
Li2Mn2Si2O7,mp-859108,"[[0.0, 0.0, 0.0, 0.0, 0.721, 0.0], [0.0, 0.0, 0.0, 0.055, 0.0, 0.0], [0.172, 0.194, 0.027, 0.0, 0.0, 0.0]]",0.72139,118,0,Orthorhombic,mm2
Na4MnO4,mp-755816,"[[-0.115, -0.062, 0.142, 0.0, 0.013, 0.0], [0.0, 0.0, 0.0, -0.154, 0.0, -0.091], [-0.232, 0.101, 0.175, 0.0, -0.125, 0.0]]",0.361232532203657,119,0,Monoclinic,m
CsPbF3,mp-20282,"[[0.0, 0.0, 0.0, 0.0, 0.024, -0.346], [-0.346, 0.346, 0.0, 0.024, 0.0, 0.0], [0.304, 0.304, -0.23, 0.0, 0.0, 0.0]]",0.48941773304694414,120,0,Trigonal,3m
ZnSe,mp-380,"[[0.0, 0.0, 0.0, 0.0, 0.008, 0.0], [0.0, 0.0, 0.0, 0.008, 0.0, 0.0], [-0.023, -0.023, -0.062, 0.0, 0.0, 0.0]]",0.06979125103908743,121,0,Hexagonal,6mm
LiMnPO4,mp-753011,"[[0.0, 0.0, 0.0, 0.232, 0.117, 0.0], [0.0, 0.0, 0.0, -0.117, 0.232, 0.0], [0.284, -0.284, 0.0, 0.0, 0.0, 0.367]]",0.5446569321600525,122,0,Tetragonal,-4
H7NO6,mp-504422,"[[0.0, 0.0, 0.0, -0.02, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.045, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.04]]",0.04457999999999999,123,0,Orthorhombic,222
SiO2,mp-557881,"[[0.083, 0.011, 0.041, 0.0, -0.004, 0.0], [0.0, 0.0, 0.0, 0.005, 0.0, -0.012], [0.035, 0.022, 0.015, 0.0, 0.01, 0.0]]",0.10214114315035414,124,0,Monoclinic,m
ZnAg2GeS4,mp-1215558,"[[0.0, 0.0, 0.0, -0.855, 0.005, 0.0], [0.0, 0.0, 0.0, -0.005, -0.855, 0.0], [-0.005, 0.005, 0.0, 0.0, 0.0, -0.724]]",0.8546942763351114,125,0,Tetragonal,-4
LiFeSiO4,mp-758602,"[[0.0, 0.0, 0.0, 0.0, -0.377, 0.0], [0.0, 0.0, 0.0, -0.167, 0.0, 0.0], [-0.444, 0.045, -0.494, 0.0, 0.0, 0.0]]",0.6655115692457946,126,0,Orthorhombic,mm2
ZnH12N4(ClO4)2,mp-23998,"[[0.0, 0.0, 0.0, 0.023, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.023, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.023]]",0.02278000000000002,127,0,Cubic,-43m
SbTeRh,mp-1219458,"[[0.0, 0.0, 0.0, 0.121, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.121, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.121]]",0.12117,128,0,Cubic,23
LiCoSiO4,mp-758521,"[[0.0, 0.0, 0.0, 0.26, -0.074, 0.0], [0.0, 0.0, 0.0, 0.074, 0.26, 0.0], [-0.067, 0.067, 0.0, 0.0, 0.0, 0.207]]",0.2704183727578434,129,0,Tetragonal,-4
Na3As,mp-655,"[[0.0, 0.0, 0.0, 0.0, -0.001, 0.0], [0.0, 0.0, 0.0, -0.001, 0.0, 0.0], [0.013, 0.013, -0.004, 0.0, 0.0, 0.0]]",0.018766411484351805,130,0,Hexagonal,6mm
Na3PS4,mp-985584,"[[0.0, 0.0, 0.0, 0.929, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.929, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.929]]",0.9288300000000002,131,0,Cubic,-43m
LiMnFeO4,mp-756289,"[[0.0, 0.0, 0.0, -0.027, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.027, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.026899999999999993,132,0,Tetragonal,422
Sm5CuSe8,mp-38162,"[[0.0, 0.0, 0.0, 0.359, -0.089, 0.0], [0.0, 0.0, 0.0, 0.089, 0.359, 0.0], [0.009, -0.009, 0.0, 0.0, 0.0, 0.29]]",0.36949379916989145,133,0,Tetragonal,-4
WN2,mp-754628,"[[0.126, -0.077, -0.005, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.134], [0.0, 0.0, 0.0, 0.0, -0.011, 0.0]]",0.14722203775250506,134,0,Orthorhombic,mm2
Y3CuSnS7,mp-17747,"[[0.0, 0.0, 0.0, -0.088, 0.185, 0.0], [0.0, 0.0, 0.0, 0.185, 0.088, 0.0], [0.089, 0.089, -0.905, 0.0, 0.0, 0.0]]",0.914003179682298,135,0,Hexagonal,6
Ba2Si5N8,mp-9711,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.047], [0.075, -0.227, 0.173, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.214, 0.0, 0.0]]",0.29452590327507705,136,0,Orthorhombic,mm2
Cd2BiAsO6,mp-556653,"[[0.0, 0.0, 0.0, 0.0, 0.02, 0.0], [0.0, 0.0, 0.0, -0.543, 0.0, 0.0], [0.409, 0.647, 0.488, 0.0, 0.0, 0.0]]",0.9074223841738256,137,0,Orthorhombic,mm2
Ca3ZnGe5O14,mp-1019566,"[[0.0, 0.0, 0.0, 0.052, 0.0, 0.617], [-0.043, 0.617, -0.014, 0.0, 0.27, 0.0], [0.0, 0.0, 0.0, -0.032, 0.0, 0.324]]",0.6976895263733892,138,0,Monoclinic,2
HoAgS2,mp-18262,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.019, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.019]]",0.01901285591590624,139,0,Tetragonal,422
ZrNiSn,mp-924129,"[[0.0, 0.0, 0.0, -0.074, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.074, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.074]]",0.07357995010719957,140,0,Cubic,-43m
CdTe,mp-406,"[[0.0, 0.0, 0.0, 0.008, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.008, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.008]]",0.008396666666666719,141,0,Cubic,-43m
GaAgSe2,mp-5518,"[[0.0, 0.0, 0.0, 0.218, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.218, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.154]]",0.21808622151751442,142,0,Tetragonal,-42m
KHS,mp-38011,"[[0.0, 0.0, 0.0, 0.0, -0.153, -0.046], [-0.046, 0.046, 0.0, -0.153, 0.0, 0.0], [-0.078, -0.078, -0.129, 0.0, 0.0, 0.0]]",0.16898649357250184,143,0,Trigonal,3m
S,mp-555760,"[[0.005, -0.005, 0.0, 0.003, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.003, -0.005], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.007940380158734472,144,0,Trigonal,32
Al2O3,mp-752826,"[[0.168, -0.068, -0.12, 0.061, 0.344, -0.336], [-0.292, 0.417, 0.054, 0.186, 0.096, -0.087], [0.331, 0.262, -0.283, -0.061, -0.334, -0.076]]",0.6317853558928668,145,0,Triclinic,1
K6CoSe4,mp-14795,"[[0.0, 0.0, 0.0, 0.0, -0.036, 0.0], [0.0, 0.0, 0.0, -0.036, 0.0, 0.0], [-0.132, -0.132, 0.328, 0.0, 0.0, 0.0]]",0.376882541649252,146,0,Hexagonal,6mm
Mn(HO)2,mp-626701,"[[0.0, 0.0, 0.0, 0.326, 0.0, 0.235], [0.361, 1.01, 0.694, 0.0, 0.595, 0.0], [0.0, 0.0, 0.0, 0.597, 0.0, 0.283]]",1.4094600211304975,147,0,Monoclinic,2
MgSiN2,mp-15701,"[[0.0, 0.0, 0.0, -0.48, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.48, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1.146]]",1.1458100000000004,148,0,Tetragonal,-42m
Zn4P6N12O,mp-557537,"[[0.0, 0.0, 0.0, -0.433, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.433, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.433]]",0.432860920594278,149,0,Cubic,-43m
GaAgTe2,mp-4899,"[[0.0, 0.0, 0.0, 0.006, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.006, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.176]]",0.17585164916277884,150,0,Tetragonal,-42m
RbSi,mp-1074,"[[0.0, 0.0, 0.0, -0.093, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.093, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.093]]",0.09349000000000002,151,0,Cubic,-43m
Ca4Al6TeO12,mp-15312,"[[0.0, 0.0, 0.0, -0.499, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.499, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.499]]",0.49855505656326593,152,0,Cubic,-43m
Zn(BH4)2,mp-1191586,"[[0.0, 0.0, 0.0, -0.262, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.262, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.2622400000000211,153,0,Tetragonal,422
SiC,mp-11713,"[[0.0, 0.0, 0.0, 0.0, -0.06, -0.022], [-0.022, 0.022, 0.0, -0.06, 0.0, 0.0], [-0.011, -0.011, -0.009, 0.0, 0.0, 0.0]]",0.06729744721028899,154,0,Trigonal,3m
LiMnNbO4,mp-771705,"[[0.0, 0.0, 0.0, -0.147, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.147, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.147195,155,0,Tetragonal,422
Be4Si2H2O9,mp-707304,"[[0.0, 0.0, 0.0, 0.0, -0.017, 0.0], [0.0, 0.0, 0.0, -0.116, 0.0, 0.0], [-0.237, -0.41, -0.58, 0.0, 0.0, 0.0]]",0.7492151526097158,156,0,Orthorhombic,mm2
BaFe(Si2O5)2,mp-504885,"[[0.0, 0.0, 0.0, -0.037, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.031, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.085]]",0.08524999999999999,157,0,Orthorhombic,222
Al(BH4)3,mp-569787,"[[0.0, 0.0, 0.0, 0.0, -0.021, 0.0], [0.0, 0.0, 0.0, -0.006, 0.0, 0.0], [-0.015, -0.003, 0.003, 0.0, 0.0, 0.0]]",0.02134,158,0,Orthorhombic,mm2
NaBiS2,mp-675531,"[[-7.938, -0.622, -7.115, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.008], [0.0, 0.0, 0.0, 0.0, -8.908, 0.0]]",10.678521590730622,159,0,Orthorhombic,mm2
Na4CO4,mp-545541,"[[-1.473, -1.507, 0.096, 0.0, 0.789, 0.0], [0.0, 0.0, 0.0, -0.048, 0.0, -0.008], [-0.896, -0.835, 0.481, 0.0, 0.332, 0.0]]",2.6009658420613095,160,0,Monoclinic,m
Li2MnF4,mp-758876,"[[0.0, 0.0, 0.0, -0.544, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.544, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.31]]",0.544,161,0,Tetragonal,-42m
Mg(SbO2)4,mp-1046238,"[[0.045, 0.01, -0.093, -0.088, -0.316, -0.635], [-0.386, 0.445, 0.133, -0.313, -0.086, 0.051], [0.407, -0.069, -0.072, -0.095, 0.025, -0.089]]",0.7638106292082515,162,0,Monoclinic,m
BaBiNO5,mp-1228172,"[[-0.235, 0.05, -0.049, 0.0, 0.05, 0.0], [0.0, 0.0, 0.0, -0.019, 0.0, 0.102], [0.078, 0.162, -0.107, 0.0, -0.07, 0.0]]",0.2577949254415137,163,0,Monoclinic,m
FePO4,mp-766442,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.17], [0.113, 0.007, -0.09, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.16, 0.0, 0.0]]",0.17047999999999996,164,0,Orthorhombic,mm2
Nd(PO3)3,mp-7264,"[[0.0, 0.0, 0.0, -0.005, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.038, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.125]]",0.12488999999999997,165,0,Orthorhombic,222
K3AsS3,mp-1193111,"[[0.0, 0.0, 0.0, -0.048, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.048, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.048]]",0.04751,166,0,Cubic,23
Al(MoS2)4,mp-554868,"[[0.0, 0.0, 0.0, 0.0, 0.014, 0.033], [0.033, -0.033, 0.0, 0.014, 0.0, 0.0], [0.057, 0.057, 0.103, 0.0, 0.0, 0.0]]",0.1301435833992597,167,0,Trigonal,3m
SiO2,mp-556788,"[[-0.094, 0.068, 0.015, -0.083, -0.021, 0.099], [0.036, -0.078, -0.009, 0.099, 0.027, 0.083], [-0.023, 0.124, -0.15, 0.003, 0.031, -0.158]]",0.27143459654546737,168,0,Triclinic,1
KNiIO6,mp-550959,"[[0.0, 0.0, 0.0, 0.043, 0.0, 0.176], [0.176, -0.176, 0.0, 0.0, -0.043, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.2528369943400228,169,0,Trigonal,32
Li2Ti(TeO4)3,mp-756432,"[[0.0, 0.0, 0.0, -0.019, 0.0, 0.556], [0.116, 0.162, 0.035, 0.0, -0.032, 0.0], [0.0, 0.0, 0.0, -0.032, 0.0, -0.206]]",0.5933499854568699,170,0,Monoclinic,2
NaBi(MoO4)2,mp-1210092,"[[0.0, 0.0, 0.0, 0.173, -0.247, 0.0], [0.0, 0.0, 0.0, 0.247, 0.173, 0.0], [1.222, -1.222, 0.0, 0.0, 0.0, -0.503]]",1.799328200134711,171,0,Tetragonal,-4
Li3VF7,mp-759421,"[[0.0, 0.0, 0.0, 0.0, 0.174, 0.23], [0.23, -0.23, 0.0, 0.174, 0.0, 0.0], [0.111, 0.111, -0.209, 0.0, 0.0, 0.0]]",0.3688372866678557,172,0,Trigonal,3m
K3MnO4,mp-19140,"[[0.0, 0.0, 0.0, -2.165, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -2.165, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.028]]",2.1650482017861634,173,0,Tetragonal,-42m
K3BiTe3,mp-29379,"[[0.0, 0.0, 0.0, 0.042, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.042, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.042]]",0.04164,174,0,Cubic,23
Li3V2O6,mp-762268,"[[-0.092, 0.092, -0.739, 0.2, 0.0, -0.379], [-0.26, -0.057, -0.825, 0.08, -0.649, -0.194], [0.53, 0.088, 1.161, -0.274, 0.295, 0.374]]",1.8994917616085825,175,0,Triclinic,1
CaSnN2,mp-1029633,"[[0.0, 0.0, 0.0, 0.0, -0.322, 0.0], [0.0, 0.0, 0.0, -0.23, 0.0, 0.0], [-0.517, -0.802, 1.405, 0.0, 0.0, 0.0]]",1.6979380545237803,176,0,Orthorhombic,mm2
Li4CoO4,mp-753010,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.148, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.148]]",0.14776,177,0,Tetragonal,422
SbO2,mp-230,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.574], [-0.602, -0.022, -0.338, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.134, 0.0, 0.0]]",0.6902767029242695,178,0,Orthorhombic,mm2
LaSi3N5,mp-1019967,"[[0.0, 0.0, 0.0, 0.429, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.294, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.572]]",0.57178,179,0,Orthorhombic,222
SiS2,mp-7583,"[[0.0, 0.0, 0.0, -0.013, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.013, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.133]]",0.13295000000000007,180,0,Tetragonal,-42m
Al2HgTe4,mp-7910,"[[0.0, 0.0, 0.0, 0.107, -0.044, 0.0], [0.0, 0.0, 0.0, 0.044, 0.107, 0.0], [-0.002, 0.002, 0.0, 0.0, 0.0, 0.088]]",0.11568955672336327,181,0,Tetragonal,-4
ZnS,mp-556005,"[[0.0, 0.0, 0.0, 0.0, -0.03, 0.004], [0.004, -0.004, 0.0, -0.03, 0.0, 0.0], [-0.056, -0.056, 0.07, 0.0, 0.0, 0.0]]",0.1056882186265214,182,0,Trigonal,3m
NaHO,mp-626000,"[[0.0, 0.0, 0.0, 0.063, 0.0, -0.271], [-0.733, -0.202, 0.726, 0.0, 0.023, 0.0], [0.0, 0.0, 0.0, 0.43, 0.0, -0.005]]",1.0514321247232272,183,0,Monoclinic,2
Ca(InTe2)2,mp-677072,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.04, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.04]]",0.03997500000000002,184,0,Tetragonal,422
H4SO5,mp-626229,"[[0.178, 0.11, -0.174, 0.001, -0.026, 0.044], [-0.129, -0.161, 0.202, 0.034, -0.018, -0.005], [0.177, 0.057, -0.149, 0.13, -0.052, 0.022]]",0.4604140454703574,185,0,Triclinic,1
CsLi3Br4,mp-580554,"[[-0.236, -0.158, 0.317, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.094], [0.0, 0.0, 0.0, 0.0, 0.106, 0.0]]",0.4254391611029713,186,0,Orthorhombic,mm2
Tl2S5,mp-30520,"[[0.0, 0.0, 0.0, 0.111, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.161, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.077]]",0.16088,187,0,Orthorhombic,222
CsGeI3,mp-28377,"[[0.0, 0.0, 0.0, 0.0, 0.484, 0.224], [0.224, -0.224, 0.0, 0.484, 0.0, 0.0], [0.15, 0.15, 0.639, 0.0, 0.0, 0.0]]",0.6730986591021559,188,0,Trigonal,3m
CaAlH5,mp-583071,"[[0.0, 0.0, 0.0, 0.359, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 2.275, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.77]]",2.2753699999999997,189,0,Orthorhombic,222
KZrPCO7,mp-757002,"[[0.0, 0.0, 0.0, 0.084, 0.0, 0.131], [0.103, -0.375, -0.404, 0.0, -0.323, 0.0], [0.0, 0.0, 0.0, -0.398, 0.0, 0.066]]",0.6470955832023582,190,0,Monoclinic,2
GePb3O5,mp-562283,"[[0.0, 0.0, 0.0, 0.0, 0.403, 0.0], [0.0, 0.0, 0.0, -0.627, 0.0, 0.0], [-1.186, 0.507, -0.441, 0.0, 0.0, 0.0]]",1.363083715147386,191,0,Orthorhombic,mm2
Zn3W2O7,mp-1373149,"[[0.0, 0.0, 0.0, 0.0, 0.104, 0.0], [0.0, 0.0, 0.0, 0.102, 0.0, 0.0], [0.199, 0.227, -0.201, 0.0, 0.0, 0.0]]",0.36277053063885994,192,0,Orthorhombic,mm2
Ni3TeO6,mp-19448,"[[0.139, -0.139, 0.0, -0.084, 0.253, -0.056], [-0.056, 0.056, 0.0, 0.253, 0.084, -0.139], [0.175, 0.175, 0.316, 0.0, 0.0, 0.0]]",0.4014858875334521,193,0,Trigonal,3
WN2,mp-754629,"[[-0.108, 0.108, 0.0, 0.163, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.163, 0.108], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.2233638362839749,194,0,Trigonal,32
NaCr(PS3)2,mp-1210128,"[[0.0, 0.0, 0.0, 0.0, 0.0, -0.003], [0.034, -0.239, 0.187, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.102, 0.0, 0.0]]",0.3053564207610507,195,0,Orthorhombic,mm2
Al3GaN4,mp-1019378,"[[0.0, 0.0, 0.0, 0.402, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.402, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.402]]",0.4021899999999998,196,0,Cubic,-43m
Hg2GeSe4,mp-3167,"[[0.0, 0.0, 0.0, -0.246, 0.005, 0.0], [0.0, 0.0, 0.0, -0.005, -0.246, 0.0], [0.003, -0.003, 0.0, 0.0, 0.0, -0.042]]",0.2457161827190062,197,0,Tetragonal,-4
AgBiS2,mp-675977,"[[-2.994, 0.21, -10.294, 0.0, -6.664, 0.0], [0.0, 0.0, 0.0, -0.528, 0.0, 0.769], [-8.201, -2.353, -18.042, 0.0, -8.158, 0.0]]",24.844591134931377,198,0,Monoclinic,m
LiVSiO4,mp-753343,"[[0.0, 0.0, 0.0, -0.324, -0.112, 0.0], [0.0, 0.0, 0.0, 0.112, -0.324, 0.0], [-0.109, 0.109, 0.0, 0.0, 0.0, -0.406]]",0.43441256910913617,199,0,Tetragonal,-4
CrPO5,mp-1046724,"[[-1.503, 0.779, -0.333, -0.713, 0.446, -0.423], [0.514, -1.435, -0.425, 0.112, -0.712, 0.036], [-0.451, -0.533, -0.492, -0.312, -0.246, -0.179]]",2.3760557490882577,200,0,Monoclinic,m
LiIO3,mp-22994,"[[0.0, 0.0, 0.0, 0.0, -0.632, 0.0], [0.0, 0.0, 0.0, -0.614, 0.0, 0.0], [-0.215, -0.352, -0.579, 0.0, 0.0, 0.0]]",0.7105485656167353,201,0,Orthorhombic,mm2
AgI,mp-580941,"[[0.0, 0.0, 0.0, 0.0, 0.03, 0.0], [0.0, 0.0, 0.0, 0.03, 0.0, 0.0], [0.166, 0.166, 0.085, 0.0, 0.0, 0.0]]",0.24948780872018667,202,0,Hexagonal,6mm
PbWO4,mp-689140,"[[-0.489, -0.208, -0.208, -0.019, -0.073, 0.143], [0.226, 0.282, 0.213, 0.034, 0.053, -0.172], [0.241, 0.203, 0.465, 0.048, -0.055, 0.039]]",0.874999238110863,203,0,Triclinic,1
KLaSiSe4,mp-861606,"[[0.0, 0.0, 0.0, 0.027, 0.0, 0.101], [0.166, -0.642, -0.051, 0.0, 0.007, 0.0], [0.0, 0.0, 0.0, 0.056, 0.0, -0.004]]",0.6653019155754684,204,0,Monoclinic,2
BaTiO3,mp-5020,"[[0.0, 0.0, 0.0, 0.0, -3.582, -1.673], [-1.673, 1.673, 0.0, -3.582, 0.0, 0.0], [-2.156, -2.156, -3.364, 0.0, 0.0, 0.0]]",4.540352944794141,205,0,Trigonal,3m
SBr,mp-28099,"[[0.0, 0.0, 0.0, 0.0, -0.034, 0.0], [0.0, 0.0, 0.0, 0.105, 0.0, 0.0], [-0.046, 0.074, -0.005, 0.0, 0.0, 0.0]]",0.10532435844049241,206,0,Orthorhombic,mm2
AgNO2,mp-5770,"[[-0.283, 0.046, 0.013, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.364], [0.0, 0.0, 0.0, 0.0, -0.104, 0.0]]",0.3641999999999999,207,0,Orthorhombic,mm2
GaSeBr7,mp-23376,"[[-0.299, 0.223, 0.038, 0.0, 0.155, 0.0], [0.0, 0.0, 0.0, -0.154, 0.0, 0.187], [0.422, -0.371, -0.207, 0.0, -0.283, 0.0]]",0.7720749322261653,208,0,Monoclinic,m
Na2Si2O5,mp-554383,"[[0.0, 0.0, 0.0, 0.0, 0.014, 0.0], [0.0, 0.0, 0.0, -0.005, 0.0, 0.0], [-0.067, 0.003, 0.004, 0.0, 0.0, 0.0]]",0.06676807695298705,209,0,Orthorhombic,mm2
Na3Sr3GaSb4,mp-1210275,"[[0.0, 0.0, 0.0, 0.0, -0.06, 0.0], [0.0, 0.0, 0.0, -0.06, 0.0, 0.0], [0.116, 0.116, -0.335, 0.0, 0.0, 0.0]]",0.3728227991955456,210,0,Hexagonal,6mm
Ca4Sb2S,mp-35269,"[[0.0, 0.0, 0.0, -0.218, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.218, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2.22]]",2.22035,211,0,Tetragonal,-42m
Na8TiO6,mp-761219,"[[-0.55, -0.277, -0.304, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.135], [0.0, 0.0, 0.0, 0.0, -0.32, 0.0]]",0.6870024261965894,212,0,Orthorhombic,mm2
