,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,No of Components,$\delta$,Δ$\chi$,ΔTm,Tm(K),VEC,AN,K,B,ΔB,G,ΔG,ΔSmix,$\lambda$,e_ij_max,total,crystal,crystal category
1531,8.0,56.0,48.0,50.0,7.636363636363637,53.0,9.0,96.0,87.0,63.54545454545455,39.6694214876033,96.0,15.9994,137.327,121.3276,120.61220181818182,19.020509421487606,126.90447,54.8,1000.0,945.2,579.6272727272727,305.72561983471076,386.85,2.0,17.0,15.0,11.454545454545455,6.87603305785124,17.0,2.0,6.0,4.0,5.090909090909091,0.6611570247933884,5.0,66.0,215.0,149.0,160.0,40.0,139.0,0.89,3.44,2.55,2.0872727272727274,0.8707438016528926,2.66,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.090909090909091,2.2479338842975207,5.0,0.0,10.0,10.0,5.454545454545454,4.958677685950414,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,10.545454545454545,7.041322314049586,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.7272727272727273,0.5289256198347106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.7272727272727273,0.5289256198347106,1.0,9.105,63.59,54.485,47.414090909090916,11.76429752066116,43.015,0.0,1.062,1.062,0.5792727272727273,0.5266115702479339,1.062,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.27272727272727,79.80165289256198,64.0,3,0.4614405128928056,0.9309,331.0142879116442,579.6272727272727,5.09090909090909,49.99999999999999,6.7927800000000005,12.56,1.034687707252944,29.62272727272727,0.6308880677296876,7.6195,35.7845,0.1711909863281361,"[[0.0, 0.0, 0.0, 0.0, 0.005, 0.0], [0.0, 0.0, 0.0, 0.005, 0.0, 0.0], [-0.035, -0.035, 0.164, 0.0, 0.0, 0.0]]",HexTetra mm,CAT B
1532,1.0,16.0,15.0,5.0,4.0,1.0,77.0,92.0,15.0,87.125,5.09375,92.0,1.00794,32.065,31.057059999999996,9.5151075,8.5071675,1.00794,14.01,3823.0,3808.99,549.1875,818.453125,14.01,1.0,16.0,15.0,8.0,7.0,1.0,1.0,3.0,2.0,1.625,0.625,1.0,31.0,105.0,74.0,55.875,24.875,31.0,2.2,3.04,0.8399999999999999,2.50125,0.3012499999999999,2.2,1.0,2.0,1.0,1.5,0.5,1.0,0.0,4.0,4.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.0,2.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,4.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,1.0,5.64,25.786875,20.146874999999998,10.928046875,5.63505859375,6.615,2.202,7.853,5.651,6.373,1.5119999999999998,7.853,0.0,0.0,0.0,0.0,70.0,194.0,124.0,178.5,27.125,194.0,4,0.19232758913717019,0.345,1235.5110498165325,546.3125,3.0,5.0,17.622332500000002,45.2575,0.3471220037446416,43.75,0.0,10.0849,272.6405,0.4518146436316556,"[[-0.226, 0.386, -0.064, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.013], [0.0, 0.0, 0.0, 0.0, -0.082, 0.0]]",Orthorhombic mm2,CAT B
1533,8.0,47.0,39.0,22.25,15.0625,8.0,3.0,87.0,84.0,70.625,19.71875,87.0,15.9994,107.8682,91.86880000000001,49.2192375,35.750071875,15.9994,54.8,1234.93,1180.13,514.44875,504.1284375,54.8,1.0,16.0,15.0,12.75,3.8125,16.0,2.0,5.0,3.0,3.25,1.25,2.0,66.0,203.0,137.0,109.5,43.5,66.0,0.82,3.44,2.62,2.5774999999999997,0.8625,3.44,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.375,1.78125,4.0,0.0,10.0,10.0,3.75,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,7.75,3.4375,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,3.0,3.0,1.375,1.03125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.75,0.5625,2.0,9.105,73.1066666667,64.00166666669999,20.5452083333375,13.547812500006248,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,111.625,99.625,12.0,4,0.6365256338328381,0.9395,529.8830861246068,514.44875,6.5,22.25,126.26329,54.917500000000004,0.5700668922485429,35.00625,0.39999262214619946,10.0849,24.891,0.27502,"[[0.0, 0.0, 0.0, -0.052, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.052, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.275]]",Tetragonal -42m,CAT A
1534,8.0,63.0,55.0,32.90909090909091,21.884297520661157,17.0,25.0,94.0,69.0,68.27272727272727,31.471074380165295,94.0,15.9994,151.964,135.9646,76.05212727272728,55.2086347107438,35.453,54.8,1095.0,1040.2,496.7636363636364,435.0809917355372,171.6,3.0,17.0,14.0,11.818181818181818,6.413223140495868,17.0,2.0,6.0,4.0,4.0,1.4545454545454546,3.0,66.0,198.0,132.0,133.63636363636363,46.8099173553719,102.0,1.185,3.44,2.255,2.4672727272727277,0.9325619834710743,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.090909090909091,2.2479338842975207,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.5454545454545454,3.2396694214876036,0.0,6.0,9.0,3.0,7.636363636363637,0.9917355371900828,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.7272727272727273,0.5289256198347106,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.5454545454545454,3.2396694214876036,1.0,7.0,6.0,3.272727272727273,2.710743801652893,1.0,9.105,36.46,27.355,27.44818181818182,6.554049586776861,24.4975,0.0,2.493,2.493,1.3598181818181816,1.236198347107438,2.493,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.27272727272727,79.80165289256198,64.0,3,0.5762084755110717,0.9653,455.3172197254486,498.21818181818185,5.454545454545453,32.90909090909091,5.09818,8.487272727272728,1.7254829931755287,30.71363636363636,0.561492878506234,7.6195,22.9491,0.170067888044752,"[[0.0, 0.0, 0.0, 0.0, -0.077, 0.0], [0.0, 0.0, 0.0, -0.077, 0.0, 0.0], [-0.056, -0.056, 0.15, 0.0, 0.0, 0.0]]",HexTetra mm,CAT B
1535,3.0,32.0,29.0,11.25,7.375,8.0,1.0,87.0,86.0,54.5,38.625,87.0,6.941,72.64,65.699,23.8247,16.26715,15.9994,54.8,1211.4,1156.6000000000001,431.6225,376.8225,54.8,1.0,16.0,15.0,10.25,6.6875,16.0,2.0,4.0,2.0,2.5,0.75,2.0,66.0,176.0,110.0,102.0,36.0,66.0,0.98,3.44,2.46,2.34125,1.0987500000000001,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,1.25,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,5.25,2.9375,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,2.0,9.105,37.77,28.665000000000003,16.297708333324998,7.192708333324999,9.105,0.0,0.383,0.383,0.047875,0.08378125,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.5,107.5,12.0,4,0.5700347383757227,1.1426,453.32280057234055,431.6225,4.0,11.25,53.76329,38.35,0.5140095894097347,29.31875,0.6362328166627031,10.0849,31.0364,1.7575299999999994,"[[0.0, 0.0, 0.0, -0.534, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.534, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1.758]]",Tetragonal -42m,CAT A
1536,3.0,15.0,12.0,13.0,3.3333333333333335,15.0,1.0,83.0,82.0,69.33333333333333,22.777777777777782,83.0,6.941,30.973762,24.032762,26.968301666666665,6.675767222222224,30.973762,317.3,453.69,136.39,340.0316666666667,37.88611111111112,317.3,1.0,15.0,14.0,12.666666666666666,3.8888888888888893,15.0,2.0,3.0,1.0,2.8333333333333335,0.2777777777777777,3.0,107.0,128.0,21.0,110.5,5.833333333333333,107.0,0.98,2.19,1.21,1.9883333333333333,0.3361111111111111,2.19,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,3.0,3.0,2.5,0.8333333333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.333333333333333,1.1111111111111114,5.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,3.0,3.0,2.5,0.8333333333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.6666666666666665,0.5555555555555557,3.0,16.5933333333,22.5702380952,5.976904761900002,21.574087301549998,1.6602513227500022,22.5702380952,0.0,1.625,1.625,1.3541666666666667,0.45138888888888884,1.625,0.0,0.0,0.0,0.0,2.0,229.0,227.0,39.833333333333336,63.055555555555564,2.0,2,0.23483818941778617,0.4509,50.829551908532714,340.0316666666667,4.333333333333334,13.0,14.363333333333333,11.000000000000002,1.1102230246251565e-16,37.15833333333334,0.39666512002743515,3.746,67.9245,0.440555119593451,"[[0.0, 0.0, 0.0, 0.0, 0.181, 0.0], [0.0, 0.0, 0.0, 0.248, 0.0, 0.0], [0.245, 0.167, -0.326, 0.0, 0.0, 0.0]]",Orthorhombic mm2,CAT B
1537,7.0,32.0,25.0,19.0,12.0,7.0,69.0,82.0,13.0,78.0,4.5,82.0,14.0067,72.64,58.6333,41.50834999999999,27.501649999999998,14.0067,63.05,1211.4,1148.3500000000001,507.54499999999996,444.495,63.05,12.0,15.0,3.0,14.0,1.0,15.0,2.0,4.0,2.0,3.0,1.0,2.0,71.0,122.0,51.0,96.0,25.0,71.0,1.65,3.04,1.3900000000000001,2.435,0.6050000000000001,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,9.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,1.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,1.25,3.0,13.96,23.005,9.044999999999998,16.625625,3.189687499999999,14.76875,0.0,6.437,6.437,3.3142500000000004,3.12275,6.437,0.0,0.0,0.0,0.0,194.0,225.0,31.0,201.75,11.625,194.0,3,0.41386130546891875,0.6182,480.8426040036386,507.54499999999996,6.5,19.0,45.012915,57.67,0.12343902928919867,43.5625,0.0074550249967097046,8.6442,50.4681,0.5940438695079684,"[[0.0, 0.0, 0.0, 0.0, -0.202, 0.0], [0.0, 0.0, 0.0, -0.154, 0.0, 0.0], [-0.3, -0.29, 0.422, 0.0, 0.0, 0.0]]",Orthorhombic mm2,CAT B
1538,8.0,82.0,74.0,25.8,22.48,8.0,46.0,87.0,41.0,77.6,12.640000000000004,87.0,15.9994,207.2,191.20059999999998,61.227940000000004,58.388824,15.9994,54.8,2183.0,2128.2,589.6020000000001,641.7624000000001,54.8,5.0,16.0,11.0,13.4,3.3599999999999994,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,153.0,87.0,99.4,40.08,66.0,1.63,3.44,1.81,2.8560000000000003,0.7007999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.6,3.12,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,5.0,28.0,23.0,10.2,7.119999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,9.105,28.11,19.005,13.687000000000001,5.7692000000000005,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,3,0.6007498160001062,0.7487,824.2666922883637,589.602,5.3999999999999995,25.800000000000004,13.215948,73.33600000000001,0.5922167840847548,36.769999999999996,0.42523109882287863,7.9005,21.8912,2.74812870968592,"[[0.0, 0.0, 0.0, 0.0, -0.875, 0.0], [0.0, 0.0, 0.0, -0.875, 0.0, 0.0], [-1.297, -1.297, -2.047, 0.0, 0.0, 0.0]]",HexTetra mm,CAT B
1539,9.0,56.0,47.0,19.833333333333332,14.444444444444445,9.0,9.0,93.0,84.0,73.16666666666667,26.444444444444443,93.0,18.9984032,137.327,118.3285968,45.375634633333334,35.169641911111114,18.9984032,53.5,1768.0,1714.5,497.0,591.3333333333334,53.5,2.0,17.0,15.0,13.166666666666666,5.111111111111112,17.0,2.0,6.0,4.0,3.0,1.3333333333333333,2.0,57.0,215.0,158.0,94.83333333333333,50.444444444444436,57.0,0.89,3.98,3.09,3.115,1.1533333333333333,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,6.5,1.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.1666666666666667,0.6111111111111112,1.0,9.7075,63.59,53.88250000000001,18.7775,14.9375,9.7075,0.0,1.97,1.97,1.3133333333333332,0.8755555555555556,1.97,1.5484712,1.5484712,0.25807853333333336,0.4301308888888889,15.0,229.0,214.0,80.5,87.33333333333333,15.0,3,0.849045072080577,1.2562,665.2208356628646,497.0199999999999,6.499999999999999,19.833333333333332,19.68513333333333,67.30666666666667,0.7858441242003507,42.483333333333334,0.4781936059565603,7.2129,10.0058,0.979598783182426,"[[0.413, 0.09, -0.058, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.98], [0.0, 0.0, 0.0, 0.0, -0.069, 0.0]]",Orthorhombic mm2,CAT B
1540,33.0,80.0,47.0,49.333333333333336,20.444444444444446,34.0,71.0,95.0,24.0,83.11111111111111,8.074074074074073,89.0,74.9216,200.59,125.6684,119.15951111111112,54.2869925925926,78.96,234.32,1090.0,855.6800000000001,448.3066666666667,183.21481481481482,494.0,12.0,17.0,5.0,14.666666666666666,1.7777777777777777,16.0,4.0,6.0,2.0,4.666666666666667,0.8888888888888888,4.0,119.0,132.0,13.0,123.88888888888889,5.4074074074074066,120.0,2.0,2.96,0.96,2.371111111111111,0.28987654320987644,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.6666666666666665,1.7777777777777777,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,15.0,26.0,11.0,19.333333333333332,4.444444444444445,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,0.9629629629629631,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,0.9629629629629631,2.0,22.175,29.48,7.305,25.671973180077778,1.0666964665802472,25.92,0.0,1.457,1.457,0.517,0.45955555555555555,0.799,0.0,0.0,0.0,0.0,14.0,166.0,152.0,87.11111111111111,70.12345679012346,14.0,4,0.2561553851553378,0.3205,256.21202608603505,448.3066666666666,7.999999999999999,49.33333333333333,8.566666666666668,14.677777777777775,0.6005237514515233,25.95,0.7668980732080204,10.1006,153.9359,0.3204565802101749,"[[0.0, 0.0, 0.0, 0.0, 0.198, 0.0], [0.0, 0.0, 0.0, 0.198, 0.0, 0.0], [-0.076, -0.076, -0.302, 0.0, 0.0, 0.0]]",HexTetra mm,CAT B
1541,5.0,39.0,34.0,13.6,10.16,8.0,12.0,87.0,75.0,69.0,22.8,87.0,10.811,88.90585,78.09485000000001,29.54301,23.745136000000002,15.9994,54.8,2348.0,2293.2,862.28,968.976,54.8,3.0,16.0,13.0,12.8,3.9199999999999995,16.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,66.0,190.0,124.0,94.4,38.24,66.0,1.22,3.44,2.2199999999999998,2.716,0.8687999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.0,2.4,2.0,7.1725,32.365,25.192500000000003,13.370500000000002,7.597800000000001,9.105,0.0,1.524,1.524,0.3048,0.48768,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64000000000001,12.0,3,0.7169521975748501,0.9239,1004.3756635840995,862.48,4.8,13.600000000000001,8.815948,104.33600000000001,1.0345582159928475,40.2,0.1766169154228856,7.9005,15.3701,1.7113258773827968,"[[0.0, 0.0, 0.0, 0.0, 0.572, 0.0], [0.0, 0.0, 0.0, -0.053, 0.0, 0.0], [0.321, -1.211, 1.166, 0.0, 0.0, 0.0]]",Orthorhombic mm2,CAT B
1542,1.0,16.0,15.0,4.7368421052631575,3.933518005540166,1.0,87.0,92.0,5.0,89.6842105263158,2.4376731301939056,92.0,1.00794,32.065,31.057059999999996,8.954715789473685,8.365027146814406,1.00794,14.01,388.36,374.35,50.887368421052635,38.81828254847645,14.01,1.0,16.0,15.0,8.105263157894736,7.4792243767313025,1.0,1.0,3.0,2.0,1.5263157894736843,0.554016620498615,1.0,31.0,105.0,74.0,49.63157894736842,19.61218836565097,31.0,2.2,3.44,1.2399999999999998,2.7421052631578946,0.5877008310249306,2.2,1.0,2.0,1.0,1.4736842105263157,0.4986149584487534,1.0,0.0,4.0,4.0,1.894736842105263,1.9944598337950137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.3684210526315788,2.493074792243767,1.0,0.0,1.0,1.0,0.5263157894736842,0.4986149584487534,1.0,0.0,2.0,2.0,0.9473684210526315,0.9972299168975068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.4736842105263157,0.4986149584487534,1.0,6.615,25.786875,19.171875,8.67246710526316,2.1657548476454296,6.615,0.0,7.853,7.853,4.249052631578947,3.7936288088642662,7.853,0.0,0.0,0.0,0.0,12.0,194.0,182.0,110.84210526315789,87.53462603878116,194.0,3,0.16414056091216098,0.6009,81.95301913722501,50.88736842105263,3.3684210526315788,4.7368421052631575,0.11698105263157893,51.14631578947368,0.2002176438198877,43.74999999999999,2.220446049250313e-16,7.1251,264.4587,0.096375,"[[0.0, 0.0, 0.0, 0.009, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.096, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.096]]",Tetragonal -42m,CAT A
1543,1.0,34.0,33.0,9.714285714285714,6.9387755102040805,8.0,87.0,92.0,5.0,88.71428571428571,1.9591836734693868,87.0,1.00794,78.96,77.95205999999999,20.710497142857143,16.642715102040817,15.9994,14.01,494.0,479.99,105.88857142857144,110.88897959183673,54.8,1.0,16.0,15.0,11.714285714285714,6.122448979591837,16.0,1.0,4.0,3.0,2.0,0.5714285714285714,2.0,31.0,120.0,89.0,63.714285714285715,18.69387755102041,66.0,2.2,3.44,1.2399999999999998,2.9585714285714286,0.550204081632653,3.44,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.857142857142857,1.6326530612244898,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,6.0,2.857142857142857,6.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,2.0,2.0,1.4285714285714286,0.8163265306122449,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,6.615,25.92,19.305,10.795714285714286,4.3212244897959184,9.105,0.0,7.853,7.853,2.3578571428571427,3.1400816326530614,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,64.28571428571429,74.12244897959184,12.0,3,0.3280036518195986,0.5663,159.44277669689626,105.88857142857142,4.571428571428571,9.714285714285714,0.1410457142857143,47.09428571428572,0.33629771812888015,38.028571428571425,0.36852766415652255,7.9457,73.854,0.0393699999999999,"[[0.0, 0.0, 0.0, -0.005, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.039, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.028]]",Orthorhombic 222,CAT A
1544,8.0,50.0,42.0,19.53846153846154,14.201183431952664,8.0,7.0,87.0,80.0,73.07692307692308,20.33136094674556,87.0,15.9994,118.71,102.7106,43.406246153846155,34.75557869822485,15.9994,54.8,1115.0,1060.2,321.8184615384615,328.63810650887575,54.8,2.0,16.0,14.0,13.384615384615385,3.5029585798816565,16.0,2.0,5.0,3.0,3.0,1.2307692307692308,2.0,66.0,176.0,110.0,99.76923076923077,41.562130177514796,66.0,1.0,3.44,2.44,2.723076923076923,0.8823668639053254,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.923076923076923,1.3254437869822486,4.0,0.0,10.0,10.0,2.3076923076923075,3.5502958579881656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,7.230769230769231,3.1242603550295858,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.1538461538461537,0.8520710059171598,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.1538461538461537,0.8520710059171598,2.0,9.105,37.77,28.665000000000003,19.095,12.295384615384613,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,74.53846153846153,76.97041420118343,12.0,3,0.631661886496359,0.9526,385.24908533503265,321.8184615384616,4.923076923076923,19.53846153846154,46.24712615384615,48.96,0.2808138212510112,32.215384615384615,0.4637991391764815,7.6915,19.2772,0.8864061212559482,"[[0.0, 0.0, 0.0, 0.0, 0.073, 0.0], [0.0, 0.0, 0.0, 0.073, 0.0, 0.0], [0.563, 0.563, -0.39, 0.0, 0.0, 0.0]]",HexTetra mm,CAT B
